"Discount","Customer ID","Ship Mode","Customer Segment","Product Category","Product Name","Region","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales"
0.03,"2561","1","1","1","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","2",42085,42088,"86465",411.5172,11,1828.22
0.07,"2561","3","1","2","Ibico Presentation Index for Binding Systems","2",42102,42104,"86466",-59.96376,7,29.77
0.07,"2561","3","1","1","Aluminum Document Frame","2",42102,42102,"86466",89.4148,12,147.19
0.08,"2563","3","3","2","Presstex Flexible Ring Binders","1",42102,42103,"91447",27.0273,9,39.17
0,"2570","3","1","2","Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags","4",42119,42121,"90327",-150.2604,19,87.85
0.01,"2570","1","1","1","Global Troy™ Executive Leather Low-Back Tilter","4",42119,42120,"90327",411.5172,14,1913.84
0.02,"2570","3","1","1","DAX Copper Panel Document Frame, 5 x 7 Size","4",42119,42119,"90327",44.712,18,224.29
0.1,"2570","3","1","1","Deflect-O® Glasstique™ Clear Desk Accessories","4",42119,42120,"90327",-22.626,7,51.2
0.01,"2571","1","1","1","Global Troy™ Executive Leather Low-Back Tilter","2",42119,42120,"50656",411.5172,56,1913.84
0.1,"2571","3","1","1","Deflect-O® Glasstique™ Clear Desk Accessories","2",42119,42120,"50656",-25.14,27,197.48
0.04,"2578","3","3","2","Avery Printable Repositionable Plastic Tabs","3",42126,42128,"88298",309.7116,5,46.85
0.01,"2578","3","3","2","OIC Colored Binder Clips, Assorted Sizes","3",42126,42130,"88298",-128.856,26,93.57
0.08,"2578","1","3","1","Balt Solid Wood Rectangular Table","3",42126,42133,"88298",-36.946,34,1913.84
0.09,"2579","1","3","1","Bush Advantage Collection® Round Conference Table","3",42007,42008,"88296",-274.498,1,174.5
0.07,"2579","3","3","1","Regeneration Desk Collection","3",42021,42021,"88297",0.588000000000011,15,26.01
0.04,"2583","1","3","3","Okidata ML520 Series Dot Matrix Printers","1",42162,42164,"89657",-251.4039,3,1527.97
0,"2583","3","3","2","TOPS Voice Message Log Book, Flash Format","1",42162,42164,"89657",-2.345,23,110.86
0.04,"2584","3","3","2","Avery 48","1",42164,42166,"89658",67.6062,15,97.98
0.01,"2587","2","3","2","Xerox 20","1",42063,42063,"91166",-46.5244,18,127.83
0.02,"2587","3","3","1","Executive Impressions 14"" Two-Color Numerals Wall Clock","1",42181,42181,"91167",200.0172,12,289.88
0.02,"2593","3","2","2","Smead Adjustable Mobile File Trolley with Lockable Top","3",42111,42111,"87772",-39.606,10,1913.84
0.01,"2593","3","2","3","Accessory4","3",42075,42080,"87773",311.73,2,146.17
0.05,"2601","3","2","2","Acme Kleencut® Forged Steel Scissors","2",42084,42089,"87382",-50.75,7,42.02
0.07,"2603","3","2","3","2160i","2",42099,42100,"87383",411.5172,22,1913.84
0.01,"2604","1","2","3","Panasonic KX-P3200 Dot Matrix Printer","2",42099,42100,"87383",-338.180832,3,945.36
0.09,"2610","3","2","2","3M Organizer Strips","4",42140,42141,"86118",-136.252,9,49.24
0.02,"2613","2","2","2","Eureka The Boss® Cordless Rechargeable Stick Vac","2",42028,42028,"86119",-25.76,1,68.45
0,"2616","3","2","2","12 Colored Short Pencils","1",42074,42076,"91495",-45.21,16,44.75
0.1,"2617","3","2","2","Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack","1",42182,42183,"91496",-286.245,6,40.69
0.1,"2618","3","2","2","Security-Tint Envelopes","2",42021,42023,"46884",16.12,18,130.11
0,"2618","3","2","3","6162","2",42021,42023,"46884",-381.8412,3,337.34
0.1,"2618","3","2","2","Newell 309","2",42021,42022,"46884",15.808,25,280.43
0.05,"2618","2","2","2","*Staples* Highlighting Markers","2",42086,42086,"34017",29.17,20,103.39
0.01,"2618","3","2","2","Super Decoflex Portable Personal File","2",42086,42088,"34017",-48.97,28,435.39
0.1,"2618","3","2","2","Fellowes Mighty 8 Compact Surge Protector","2",42086,42087,"53153",84.05,53,1051.52
0.05,"2619","2","2","2","*Staples* Highlighting Markers","1",42086,42086,"88014",17.8365,5,25.85
0.1,"2619","3","2","2","Boston School Pro Electric Pencil Sharpener, 1670","1",42044,42046,"88015",-20.2228,4,119.37
0.1,"2620","3","2","2","Fellowes Mighty 8 Compact Surge Protector","3",42086,42087,"88017",381.618,13,257.92
0.03,"2621","2","2","2","Sanford 52201 APSCO Electric Pencil Sharpener","3",42082,42083,"88016",-177.058,5,207.22
0.1,"2626","3","1","2","Avery Trapezoid Extra Heavy Duty 4"" Binders","4",42042,42043,"90927",164.082,6,237.8
0.02,"2628","2","2","2","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","1",42021,42023,"85916",-54.63,14,448.47
0.01,"2630","3","4","1","Electrix Halogen Magnifier Lamp","1",42009,42011,"85914",411.5172,5,1000.26
0.02,"2630","3","4","1","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","1",42009,42010,"85914",411.5172,10,1913.84
0,"2630","1","4","3","Panasonic KX-P1150 Dot Matrix Printer","1",42009,42011,"85914",411.5172,8,1191.2
0.07,"2630","3","4","3","i1000","1",42011,42012,"85915",-139.18256,3,165.71
0.05,"2638","2","1","3","Gyration Ultra Cordless Optical Suite","4",42163,42163,"90951",411.5172,13,1277.49
0.05,"2639","3","1","2","Avery White Multi-Purpose Labels","4",42082,42082,"90952",3.84,3,14.2
0.1,"2647","3","2","2","Staples Surge Protector 6 outlet","4",42080,42087,"91386",-21.03,5,52.21
0.01,"2647","3","2","1","Eldon Radial Chair Mat for Low to Medium Pile Carpets","4",42080,42082,"91386",117.5208,4,170.32
0.01,"2649","3","2","3","Microsoft Natural Keyboard Elite","2",42166,42167,"88814",-30.808,5,203.29
0.05,"2650","3","2","3","Accessory41","2",42128,42129,"88815",411.5172,26,759.88
0.06,"2652","3","1","2","Xerox 1938","4",42149,42151,"89361",21.78,2,94.2
0.05,"2653","3","1","3","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","1",42057,42058,"89360",-98.35,7,34.32
0.02,"2653","3","1","1","Hand-Finished Solid Wood Document Frame","1",42057,42059,"89360",270.7905,11,392.45
0.09,"2655","1","1","1","Global Leather Task Chair, Black","3",42112,42112,"86063",223.416,6,511.25
0.07,"2655","3","2","2","Prang Colored Pencils","3",42102,42103,"86064",-93.9274,10,29.88
0.01,"2660","3","4","2","SAFCO Commercial Wire Shelving, Black","2",42059,42061,"86486",-321.51,4,599.03
0.04,"2667","3","3","2","Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center","2",42096,42098,"87831",246.2748,4,356.92
0.09,"2667","2","3","2","Xerox 1938","2",42096,42098,"87831",93.9504,3,136.16
0.04,"2668","3","2","1","Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock","1",42091,42092,"87830",29.98,12,130.74
0.08,"2668","3","2","2","Xerox 1962","1",42091,42093,"87830",-121.2,12,49.87
0.06,"2668","3","3","2","Staples Vinyl Coated Paper Clips","1",42115,42117,"87832",10.7824,6,24.18
0.05,"2670","3","3","2","Economy Rollaway Files","4",42153,42153,"37924",411.5172,167,1913.84
0.09,"2670","3","3","2","Model L Table or Wall-Mount Pencil Sharpener","4",42153,42153,"37924",-80.53,71,1191.58
0.05,"2671","3","3","2","Economy Rollaway Files","3",42153,42153,"90551",-48.958,42,1913.84
0.03,"2677","2","4","1","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","3",42171,42172,"86633",-32.816,10,419.27
0,"2677","3","4","2","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","3",42171,42171,"86633",-15.61,5,36
0.09,"2684","2","4","2","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","3",42050,42055,"89146",23.616,1,11.78
0.09,"2684","3","4","2","Computer Printout Paper with Letter-Trim Perforations","3",42050,42055,"89146",-381.8412,1,20.96
0.07,"2684","3","4","1","DAX Value U-Channel Document Frames, Easel Back","3",42104,42109,"89148",-180.152,5,26.66
0.09,"2684","3","4","2","Staples Metal Binder Clips","3",42104,42106,"89148",8.388,12,29.55
0.03,"2684","3","4","3","6120","3",42104,42104,"89148",9.9399,21,1237.4
0,"2685","3","4","2","GBC Plastic Binding Combs","2",42098,42099,"89147",-66.171,2,17.64
0.09,"2689","3","3","2","Avery 496","2",42128,42130,"90624",51.2187,21,74.23
0.01,"2693","3","3","2","Xerox 1951","2",42128,42128,"90624",380.468,20,627.19
0.05,"2696","3","3","1","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""","3",42068,42069,"87676",-89.418,6,612.92
0.04,"2697","3","2","1","Eldon Regeneration Recycled Desk Accessories, Smoke","3",42058,42060,"87678",9.252,16,29.08
0.01,"2697","1","2","3","Hewlett-Packard 2600DN Business Color Inkjet Printer","3",42058,42059,"87678",-381.8412,21,1913.84
0.06,"2699","3","2","2","Cardinal Holdit Business Card Pockets","4",42146,42148,"87677",-103.224,16,78.99
0.04,"2699","1","2","1","Hon Metal Bookcases, Black","4",42102,42104,"87679",-84.6288,19,1345.33
0.06,"2704","3","1","2","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","3",42124,42126,"91407",411.5172,4,15.19
0.03,"2704","2","1","2","Tenex Personal Project File with Scoop Front Design, Black","3",42124,42128,"91408",-256.018,4,59.49
0.07,"2709","3","1","2","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","2",42152,42154,"89240",-41.77,1,57.84
0,"2709","3","1","1","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","2",42152,42154,"89240",-381.8412,15,1425.71
0.07,"2713","3","2","2","Avery 492","1",42176,42179,"88701",17.4294,9,25.26
0.03,"2713","1","2","1","Bretford CR4500 Series Slim Rectangular Table","1",42176,42177,"88701",-178.8696,2,736.16
0.01,"2715","3","2","3","Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","1",42016,42020,"88702",-74.64,1,31.96
0.1,"2718","3","1","2","Memo Book, 100 Message Capacity, 5 3/8” x 11”","1",42064,42066,"89394",65.41,15,98.17
0,"2720","3","4","3","Keytronic Designer 104- Key Black Keyboard","3",42171,42172,"88766",-25.634,6,264.95
0.06,"2724","3","3","2","Xerox 1922","3",42125,42126,"88959",-37.562,10,53.21
0.01,"2724","3","3","2","Xerox 210","3",42125,42127,"88959",-381.8412,18,122.8
0.05,"2725","3","3","2","Boston Model 1800 Electric Pencil Sharpener, Gray","3",42021,42022,"88958",-66.248,10,282.38
0.08,"2729","1","1","1","Bush® Cubix Conference Tables, Fully Assembled","4",42069,42073,"88114",411.5172,4,924.8
0.05,"2737","3","4","3","Logitech Cordless Elite Duo","2",42116,42118,"89018",411.5172,8,821.17
0.03,"2737","3","4","2","Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black","2",42156,42157,"89019",-57.56,12,194.08
0.02,"2738","3","4","3","Imation Neon 80 Minute CD-R Spindle, 50/Pack","2",42107,42109,"89017",164.0613,7,237.77
0.01,"2741","3","4","3","Accessory41","4",42075,42082,"89481",218.2332,10,316.28
0.01,"2745","1","2","1","Bush Cubix Collection Bookcases, Fully Assembled","4",42081,42082,"86184",411.5172,11,1913.84
0.08,"2747","3","2","1","Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak","2",42040,42042,"35200",-102.93,15,150.24
0.01,"2747","1","2","1","Bush Cubix Collection Bookcases, Fully Assembled","2",42081,42082,"23751",411.5172,44,1913.84
0.02,"2750","3","4","2","Fellowes Super Stor/Drawer® Files","3",42071,42071,"91424",411.5172,4,657.61
0.08,"2760","3","2","2","Boston 16801 Nautilus™ Battery Pencil Sharpener","2",42116,42118,"90724",105.7,11,241.97
0.02,"2764","3","2","2","Acco Perma® 2700 Stacking Storage Drawers","2",42116,42116,"90724",-21.06,4,120.81
0.03,"2765","3","2","2","Dixon My First Ticonderoga Pencil, #2","2",42152,42154,"90725",-5.08,7,41.4
0.02,"2770","3","2","2","Newell 309","3",42071,42073,"88975",411.5172,14,159.53
0.07,"2771","3","2","2","Kensington 7 Outlet MasterPiece Power Center","3",42168,42168,"88974",-191.548,3,536.29
0.1,"2773","3","2","2","Wilson Jones Impact Binders","4",42089,42091,"91584",-29.003,2,10.96
0.07,"2775","3","1","3","Polycom ViaVideo™ Desktop Video Communications Unit","1",42034,42039,"91229",411.5172,8,1913.84
0.03,"2776","1","1","1","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","2",42016,42019,"91228",411.5172,11,1913.84
0.04,"2776","3","1","2","Prang Dustless Chalk Sticks","2",42016,42018,"91228",2.0672,8,14.18
0.05,"2778","2","1","3","Talkabout T8097","3",42046,42047,"87160",111.0525,12,1913.84
0.08,"2778","3","1","3","TimeportP7382","3",42046,42047,"87160",-381.8412,5,837.64
0.01,"2779","3","2","3","Accessory41","3",42166,42167,"87161",-60.704,11,345.07
0.09,"2781","3","1","2","Peel & Stick Add-On Corner Pockets","4",42035,42039,"87162",-37.789,2,5.48
0.03,"2781","1","1","3","Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers","4",42035,42042,"87162",411.5172,11,1913.84
0,"2781","3","1","2","Xerox 217","4",42035,42042,"87162",-43.26,3,22.67
0.01,"2787","2","1","3","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","3",42075,42076,"91316",-44.436,8,393.98
0.09,"2791","3","2","2","Newell 346","1",42019,42019,"88758",4.85,7,19.29
0.06,"2794","3","2","2","Avery 479","1",42083,42085,"87554",3.5949,2,5.21
0.07,"2794","3","2","2","Wirebound Voice Message Log Book","1",42162,42162,"87555",15.8148,5,22.92
0.04,"2795","3","2","2","Barrel Sharpener","1",42030,42032,"87556",-69.91,8,30.9
0.05,"2795","3","2","3","2160i","1",42030,42034,"87556",411.5172,14,1913.84
0.07,"2795","3","2","3","A1228","1",42030,42030,"87556",-381.8412,2,328.45
0.02,"2796","3","2","2","Premier Elliptical Ring Binder, Black","1",42025,42027,"87553",266.7609,12,386.61
0,"2797","3","1","3","Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","2",42014,42015,"87552",-159.3028,8,43.94
0.02,"2797","3","2","2","Avery 508","2",42025,42026,"87553",29.8839,9,43.31
0,"2801","3","3","2","Bionaire 99.97% HEPA Air Cleaner","4",42183,42188,"91049",52.764,15,284.34
0.07,"2803","1","4","3","Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers","4",42040,42041,"86227",411.5172,10,1913.84
0.1,"2803","3","4","2","Hot File® 7-Pocket, Floor Stand","4",42040,42042,"86227",-170.98,1,180.14
0.07,"2813","3","2","2","Surelock™ Post Binders","3",42042,42042,"88819",-95.6186,12,364.92
0.05,"2817","2","2","2","Plymouth Boxed Rubber Bands by Plymouth","2",42156,42157,"89743",-2.376,2,12.16
0.04,"2817","2","2","3","Accessory32","2",42156,42157,"89743",-18.3216,3,147.56
0.08,"2820","3","3","3","Sony MFD2HD Formatted Diskettes, 10/Pack","1",42134,42136,"87899",-82.64,18,113.68
0.1,"2820","3","3","2","Boston 16801 Nautilus™ Battery Pencil Sharpener","1",42018,42019,"87900",31.59,14,281.75
0.02,"2823","3","2","2","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","4",42124,42126,"87240",165.6345,11,240.05
0.02,"2825","3","1","3","Belkin MediaBoard 104- Keyboard","4",42144,42151,"89497",19.308,3,87.21
0.08,"2825","3","1","2","Riverleaf Stik-Withit® Designer Note Cubes®","4",42144,42148,"89497",0.329999999999997,4,40.15
0.05,"2828","3","2","2","X-Rack™ File for Hanging Folders","4",42054,42056,"87720",-35.26,8,90.46
0.07,"2828","3","2","3","80 Minute CD-R Spindle, 100/Pack - Staples","4",42156,42157,"87721",322.2507,12,467.03
0.03,"2833","1","4","1","Sauder Forest Hills Library, Woodland Oak Finish","1",42088,42090,"91030",-221.5,4,608.81
0.08,"2833","3","4","3","Talkabout T8367","1",42088,42089,"91030",206.352,15,808.61
0.07,"2837","3","3","3","Canon MP25DIII Desktop Whisper-Quiet Printing Calculator","1",42071,42073,"89801",411.5172,13,637.37
0.1,"2837","1","3","3","Lexmark Z25 Color Inkjet Printer","1",42071,42074,"89801",-149.4573,3,232.16
0,"2840","3","2","2","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener","3",42082,42083,"87884",21.096,16,360.03
0.05,"2840","3","2","1","Artistic Insta-Plaque","3",42166,42168,"87885",411.5172,17,260.01
0,"2840","3","2","1","GE 4 Foot Flourescent Tube, 40 Watt","3",42166,42167,"87885",-40.6042,18,273.79
0.02,"2840","3","2","2","Xerox 1892","3",42166,42167,"87885",-294.084,1,44.62
0.04,"2847","3","2","2","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes","3",42103,42105,"85928",55.5552,3,268.64
0.02,"2847","3","2","1","DAX Solid Wood Frames","3",42103,42104,"85928",-381.8412,9,87.68
0.09,"2847","3","2","2","Hunt Boston® Vacuum Mount KS Pencil Sharpener","3",42103,42105,"85928",-208.7204,1,37.62
0,"2848","3","2","3","Zoom V.92 USB External Faxmodem","3",42161,42163,"85929",38.886,16,832.97
0.05,"2851","3","1","3","5185","1",42103,42107,"86454",411.5172,11,1042.54
0.08,"2855","3","2","2","XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal","4",42025,42026,"87316",-12.87678,10,76.16
0.03,"2855","3","2","1","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","4",42025,42026,"87316",411.5172,10,1038.14
0.09,"2855","3","1","3","Polycom ViewStation™ ISDN Videoconferencing Unit","4",42073,42077,"87317",-381.8412,1,1913.84
0.06,"2858","3","2","2","Newell 343","3",42141,42142,"88279",-8.876,3,8.79
0.04,"2858","3","2","2","Catalog Binders with Expanding Posts","3",42147,42152,"88282",14.754,30,1913.84
0.1,"2858","1","2","1","O'Sullivan Elevations Bookcase, Cherry Finish","3",42147,42147,"88282",411.5172,42,1913.84
0.04,"2858","3","2","2","Newell 318","3",42147,42147,"88282",213,28,80.27
0.03,"2859","3","2","2","Letter Size Cart","3",42095,42097,"88281",-8.3881,23,1913.84
0.05,"2861","3","2","3","1726 Digital Answering Machine","1",42063,42063,"88280",4.90176,11,199.43
0,"2862","3","2","1","Aluminum Document Frame","1",42105,42106,"88278",76.3899,9,110.71
0.01,"2865","3","2","1","9-3/4 Diameter Round Wall Clock","1",42058,42060,"90871",-36.77,4,56.68
0.04,"2865","3","2","2","Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems","1",42058,42059,"90871",87.03,8,273.34
0.01,"2867","3","2","3","M70","2",42111,42112,"11013",-381.8412,2,226.88
0.03,"2868","3","2","2","GBC DocuBind TL300 Electric Binding System","4",42012,42014,"85826",411.5172,6,1913.84
0.01,"2868","3","2","3","M70","4",42111,42112,"85827",-381.8412,1,113.44
0.08,"2868","2","2","2","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","4",42149,42151,"85828",-66.585,4,66.02
0.07,"2873","3","4","2","Avery 498","3",42026,42028,"89872",411.5172,12,33.02
0,"2873","1","4","1","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","3",42026,42027,"89872",394.17,10,1913.84
0.05,"2874","3","3","2","*Staples* Highlighting Markers","1",42100,42109,"89873",13.4481,4,19.49
0.03,"2874","3","3","2","Ibico Hi-Tech Manual Binding System","1",42177,42179,"89874",411.5172,19,1913.84
0.09,"2874","3","3","3","V 3600 Series","1",42177,42179,"89874",141.7824,12,633.85
0,"2877","2","1","3","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","2",42065,42067,"91492",74.1819,12,107.51
0,"2878","2","1","3","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","4",42065,42067,"54369",82.31,47,421.08
0.05,"2880","3","4","2","HP Office Paper (20Lb. and 87 Bright)","3",42091,42092,"88626",-2.35200000000001,11,77.2
0.09,"2880","1","4","1","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","3",42132,42137,"88627",411.5172,25,1913.84
0.03,"2882","3","1","2","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac","3",42055,42057,"55300",-246.2761,37,159.89
0.01,"2882","3","1","2","Avery 510","3",42055,42056,"55300",55.1946,48,180.48
0.02,"2882","3","1","1","Dana Swing-Arm Lamps","3",42055,42057,"55300",-307.2965,31,350.48
0.07,"2882","3","1","3","SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp","3",42082,42082,"16676",-16.06374,39,936.8
0.05,"2882","3","1","2","Xerox 227","3",42133,42133,"4839",-160.3847,35,232.5
0.09,"2882","3","1","2","Hoover WindTunnel™ Plus Canister Vacuum","3",42160,42161,"21958",411.5172,21,1913.84
0.05,"2882","2","1","1","Howard Miller 16"" Diameter Gallery Wall Clock","3",42185,42192,"40224",270.8743,21,1336.35
0.02,"2882","3","1","3","Memorex 80 Minute CD-R Spindle, 100/Pack","3",42025,42029,"50917",333.7605,40,1724.01
0.05,"2883","3","1","2","Xerox 227","2",42133,42133,"87632",-120.59,9,59.79
0.07,"2884","3","1","3","SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp","2",42082,42082,"87631",-12.078,10,240.21
0.09,"2884","3","1","2","Hoover WindTunnel™ Plus Canister Vacuum","2",42160,42161,"87633",411.5172,5,1785.01
0.05,"2885","2","1","1","Howard Miller 16"" Diameter Gallery Wall Clock","2",42185,42192,"87634",219.5442,5,318.18
0.03,"2886","3","1","2","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac","2",42055,42057,"87630",-185.17,9,38.89
0.01,"2886","3","1","2","Avery 510","2",42055,42056,"87630",31.1328,12,45.12
0.02,"2886","3","1","1","Dana Swing-Arm Lamps","2",42055,42057,"87630",-231.05,8,90.45
0.1,"2892","3","1","1","Hon 2111 Invitation™ Series Corner Table","1",42058,42060,"90011",-165.5949204,11,1913.84
0.07,"2893","3","1","2","Staples Copy Paper (20Lb. and 84 Bright)","1",42058,42059,"90011",-21.684,9,45.05
0.02,"2896","1","3","1","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","1",42026,42030,"86925",411.5172,8,1913.84
0,"2896","3","3","2","Xerox 1973","1",42075,42077,"86927",-83.75,15,370.62
0.05,"2897","1","3","3","Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer","1",42048,42049,"86926",411.5172,11,904.25
0,"2897","3","3","2","Xerox 1997","1",42048,42050,"86926",-38.72,2,16.31
0.06,"2903","1","4","1","KI Conference Tables","2",42180,42180,"87374",65.07702,6,364.26
0.07,"2908","3","3","2","Avery 491","2",42012,42012,"88156",10.9592,4,16.07
0.03,"2908","3","3","1","Executive Impressions 14"" Two-Color Numerals Wall Clock","2",42012,42012,"88156",17.4294,1,25.26
0.05,"2908","2","3","3","Fellowes EZ Multi-Media Keyboard","2",42063,42066,"88157",-32.6664,16,581.08
0,"2908","3","3","2","Serrated Blade or Curved Handle Hand Letter Openers","2",42063,42065,"88157",-13.1352,8,27.53
0.04,"2912","2","3","2","Avery 491","1",42122,42124,"87396",22.3077,7,32.33
0.06,"2912","3","3","2","Xerox 194","1",42122,42124,"87396",411.5172,12,642.06
0.05,"2920","1","3","3","Epson LQ-870 Dot Matrix Printer","1",42162,42164,"59365",-381.8412,2,1068.6
0,"2923","3","1","2","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","2",42063,42065,"86592",-27.1492,15,99.75
0.02,"2924","3","1","1","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","2",42020,42022,"86591",-106.3424,2,226.53
0.01,"2924","3","1","2","TOPS Money Receipt Book, Consecutively Numbered in Red,","2",42020,42022,"86591",44.9768,8,68.65
0.02,"2928","3","1","2","Avery Heavy-Duty EZD ™ Binder With Locking Rings","3",42150,42152,"90218",411.5172,42,236.83
0.02,"2928","3","1","2","Desktop 3-Pocket Hot File®","3",42150,42151,"90218",-33.586,36,1913.84
0.1,"2931","3","4","2","Newell 309","4",42063,42063,"87619",69.7672,12,135.77
0.01,"2932","3","4","2","Xerox 1880","2",42116,42117,"87620",-52.8228,1,55.43
0.02,"2935","3","4","2","Durable Pressboard Binders","2",42135,42139,"87617",7.31,5,20.46
0.03,"2938","3","4","2","Xerox 1938","2",42116,42119,"87620",411.5172,20,931.87
0.05,"2941","3","4","2","Staples Metal Binder Clips","2",42150,42151,"87618",12.71,8,21.41
0.04,"2944","3","2","2","Presstex Flexible Ring Binders","1",42068,42070,"90309",28.288,13,59.75
0.01,"2947","3","1","2","Security-Tint Envelopes","2",42039,42042,"87511",112.1181,20,162.49
0.07,"2951","2","2","2","Belkin F9M820V08 8 Outlet Surge","1",42050,42052,"91397",411.5172,19,819.4
0.03,"2951","1","2","1","Global Leather Task Chair, Black","1",42050,42053,"91397",-230.9528,19,1809.75
0.08,"2952","2","2","2","Binder Posts","2",42109,42111,"91398",-61.62804,12,70.03
0.09,"2954","3","1","1","Aluminum Document Frame","1",42173,42180,"86427",70.6767,9,102.43
0.1,"2957","2","2","2","Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate","1",42096,42098,"90264",95.0544,4,137.76
0.06,"2958","3","2","3","Accessory21","1",42086,42091,"90265",224.9607,18,326.03
0.1,"2960","3","2","2","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","3",42099,42101,"90646",-89.572,11,379.72
0.07,"2962","2","1","2","Wirebound Voice Message Log Book","4",42131,42133,"88611",33.3477,10,48.33
0.01,"2963","3","1","2","Iris Project Case","2",42177,42178,"88612",-34.592,4,34.91
0.06,"2964","3","1","2","Belkin F9M820V08 8 Outlet Surge","2",42115,42117,"88610",-24.63,1,47.04
0.08,"2968","3","4","2","Wirebound Service Call Books, 5 1/2"" x 4""","3",42057,42059,"86085",-381.8412,1,10.94
0.04,"2968","1","4","1","Iceberg OfficeWorks 42"" Round Tables","3",42057,42058,"86085",-125.86,5,731.38
0.06,"2968","3","4","2","Hoover WindTunnel™ Plus Canister Vacuum","3",42091,42093,"86086",36.1641,1,344.87
0.01,"2973","3","3","3","Microsoft Multimedia Keyboard","1",42107,42109,"87186",17.1028,17,523.06
0.08,"2973","3","3","3","Timeport L7089","1",42107,42109,"87186",411.5172,23,1913.84
0.1,"2973","1","3","3","Okidata ML390 Turbo Dot Matrix Printers","1",42144,42145,"87187",137.68794,6,1913.84
0.01,"2976","3","4","3","Accessory31","1",42146,42147,"89047",411.5172,41,1278.96
0.09,"2979","3","2","2","Newell 338","1",42031,42032,"86544",6.384,9,25.22
0.02,"2979","3","2","2","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","1",42061,42063,"86545",5.2955,6,34.73
0.03,"2979","3","2","2","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","1",42061,42062,"86545",170.7957,6,247.53
0.01,"2979","3","2","2","Avery Hi-Liter® Smear-Safe Highlighters","1",42169,42171,"86546",16.092,4,23.89
0.03,"2980","3","2","2","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","2",42031,42033,"86544",274.0788,10,454.4
0.06,"2980","3","2","2","OIC Thumb-Tacks","2",42031,42034,"86544",-3.782,13,14.53
0.07,"2980","3","2","2","Avery 494","2",42060,42062,"86547",10.7985,6,15.65
0.04,"2980","3","2","2","Sanford Colorific Colored Pencils, 12/Box","2",42154,42159,"86548",15.246,39,111.92
0.09,"2987","1","3","1","Bush Westfield Collection Bookcases, Fully Assembled","1",42183,42183,"91180",-103.624,17,1700.38
0.1,"2987","3","3","2","Xerox 196","1",42183,42183,"91180",-57.824,6,35.96
